詞頻序號	詞目	出現頻次	累積頻次	累積百分比
42673	定基線	1	508798	95.925322
42674	定理	1	508799	95.925511
42675	定然	1	508800	95.925700
42676	定睛	1	508801	95.925889
42677	定罪	1	508802	95.926078
42678	定裝照	1	508803	95.926267
42679	定輸贏	1	508804	95.926456
42680	定儲	1	508805	95.926645
42681	定點式	1	508806	95.926834
42682	定點直航	1	508807	95.927023
42683	定點旅遊	1	508808	95.927212
42684	定額免稅	1	508809	95.927401
42685	官丁	1	508810	95.927590
42686	官太太	1	508811	95.927779
42687	官田	1	508812	95.927968
42688	官印	1	508813	95.928157
42689	官印紋	1	508814	95.928346
42690	官式	1	508815	95.928535
42691	官兵捉強盜	1	508816	95.928724
42692	官妓	1	508817	95.928913
42693	官味	1	508818	95.929102
42694	官服	1	508819	95.929291
42695	官舍	1	508820	95.929480
42696	官非	1	508821	95.929669
42697	官軍	1	508822	95.929858
42698	官俸	1	508823	95.930047
42699	官差	1	508824	95.930236
42700	官設	1	508825	95.930425
42701	官感	1	508826	95.930614
42702	官煤廠	1	508827	95.930803
42703	官署	1	508828	95.930992
42704	官衙	1	508829	95.931181
42705	官僚主義	1	508830	95.931370
42706	官僚式組織	1	508831	95.931559
42707	官僚作風	1	508832	95.931748
42708	官僚系統	1	508833	95.931937
42709	官僚性	1	508834	95.932126
42710	官僚體制	1	508835	95.932315
42711	官樣文章	1	508836	95.932504
42712	官窯	1	508837	95.932693
42713	官戲	1	508838	95.932882
42714	官營	1	508839	95.933071
42715	官鴻志	1	508840	95.933260
42716	宜古宜今	1	508841	95.933449
42717	宜於	1	508842	95.933638
42718	宜昌	1	508843	95.933827
42719	宜昌照相鋪	1	508844	95.934016
42720	宜春	1	508845	95.934205
42721	宜情	1	508846	95.934394
42722	宜理	1	508847	95.934583
42723	宜興壺	1	508848	95.934772
42724	宜蘭平原	1	508849	95.934961
42725	宜蘭民烽劇團	1	508850	95.935150
42726	宜蘭高中	1	508851	95.935339
42727	宜蘭區	1	508852	95.935528
42728	宜蘭街	1	508853	95.935717
42729	宜蘭籍	1	508854	95.935906
42730	宜灣	1	508855	95.936095
42731	宛然	1	508856	95.936284
42732	宛轉	1	508857	95.936473
42733	尚皮耶尼內	1	508858	95.936662
42734	尚在	1	508859	95.936851
42735	尚艾瑞克	1	508860	95.937040
42736	尚武精神	1	508861	95.937229
42737	尚書法院	1	508862	95.937418
42738	尚無	1	508863	95.937607
42739	尚雷諾	1	508864	95.937796
42740	尚維果	1	508865	95.937985
42741	尚蟹科	1	508866	95.938174
42742	尚獻甫	1	508867	95.938363
42743	屈家嶺	1	508868	95.938552
42744	屈辱性	1	508869	95.938741
42745	屈膝	1	508870	95.938930
42746	居功甚偉	1	508871	95.939119
42747	居功厥偉	1	508872	95.939308
42748	居末	1	508873	95.939497
42749	居穴	1	508874	95.939686
42750	居先	1	508875	95.939875
42751	居住地	1	508876	95.940064
42752	居住區	1	508877	95.940253
42753	居住率	1	508878	95.940442
42754	居冠	1	508879	95.940631
42755	居首位	1	508880	95.940820
42756	居高臨下	1	508881	95.941009
42757	居無定所	1	508882	95.941198
42758	居間	1	508883	95.941387
42759	居維象	1	508884	95.941576
42760	居禮夫人獎	1	508885	95.941765
42761	屆齡	1	508886	95.941954
42762	岷山	1	508887	95.942143
42763	岡田	1	508888	95.942332
42764	岡西	1	508889	95.942521
42765	岡達瓦那大陸	1	508890	95.942710
42766	岩下志麻	1	508891	95.942899
42767	岩上舞孃	1	508892	95.943088
42768	岩穴	1	508893	95.943277
42769	岩地	1	508894	95.943466
42770	岩床	1	508895	95.943655
42771	岩岸地形	1	508896	95.943844
42772	岩金絲桃	1	508897	95.944033
42773	岩柱	1	508898	95.944222
42774	岩面	1	508899	95.944411
42775	岩屑地	1	508900	95.944600
42776	岩屑地形	1	508901	95.944789
42777	岩崖	1	508902	95.944978
42778	岩溶山脈	1	508903	95.945167
42779	岩鬚	1	508904	95.945356
42780	岩鷺	1	508905	95.945545
42781	岳丈	1	508906	95.945734
42782	岳武穆精忠報國	1	508907	95.945923
42783	岳家	1	508908	95.946112
42784	岳翎	1	508909	95.946301
42785	岳楓	1	508910	95.946490
42786	帕巴拉康	1	508911	95.946679
42787	帕休斯	1	508912	95.946868
42788	帕米爾	1	508913	95.947057
42789	帕米爾高原	1	508914	95.947246
42790	帕里克提火山	1	508915	95.947435
42791	帕里斯	1	508916	95.947624
42792	帕拉卡	1	508917	95.947813
42793	帕洛	1	508918	95.948002
42794	帕特羅克洛斯	1	508919	95.948191
42795	帕納索斯山	1	508920	95.948380
42796	帛畫	1	508921	95.948569
42797	幸子	1	508922	95.948758
42798	幸安國小	1	508923	95.948947
42799	幸災樂禍	1	508924	95.949136
42800	幸事	1	508925	95.949325
42801	幸運之神	1	508926	95.949514
42802	幸運兒	1	508927	95.949703
42803	幸運者	1	508928	95.949892
42804	幸運草	1	508929	95.950081
42805	幸運艦	1	508930	95.950270
42806	幸福感	1	508931	95.950459
42807	庚子拳亂	1	508932	95.950648
42808	庚甲	1	508933	95.950837
42809	店中店	1	508934	95.951026
42810	店主人	1	508935	95.951215
42811	店東	1	508936	95.951404
42812	店長	1	508937	95.951593
42813	店門口	1	508938	95.951782
42814	店章	1	508939	95.951971
42815	府上	1	508940	95.952160
42816	府治	1	508941	95.952349
42817	府門	1	508942	95.952538
42818	府院	1	508943	95.952727
42819	府第	1	508944	95.952916
42820	府道	1	508945	95.953105
42821	府銀	1	508946	95.953294
42822	府縣	1	508947	95.953483
42823	底本	1	508948	95.953672
42824	底座	1	508949	95.953861
42825	底特律	1	508950	95.954050
42826	底稿	1	508951	95.954239
42827	底薪	1	508952	95.954428
42828	庖丁解牛	1	508953	95.954617
42829	延安	1	508954	95.954806
42830	延年	1	508955	95.954995
42831	延年益壽	1	508956	95.955184
42832	延長線	1	508957	95.955373
42833	延長賽	1	508958	95.955562
42834	延胡索	1	508959	95.955751
42835	延修	1	508960	95.955940
42836	延教生	1	508961	95.956129
42837	延壽	1	508962	95.956318
42838	延燒	1	508963	95.956507
42839	延齡	1	508964	95.956696
42840	延襲	1	508965	95.956885
42841	弧彎	1	508966	95.957074
42842	往生	1	508967	95.957263
42843	往事歷歷	1	508968	95.957452
42844	往來戶	1	508969	95.957641
42845	往者已矣	1	508970	95.957830
42846	往復	1	508971	95.958019
42847	征伐	1	508972	95.958208
42848	征途	1	508973	95.958397
42849	征戰	1	508974	95.958586
42850	彼得‧米勒	1	508975	95.958775
42851	彼得‧杜拉克	1	508976	95.958964
42852	彼得‧葛羅夫	1	508977	95.959153
42853	彼得伍倫	1	508978	95.959342
42854	彼得杜拉克	1	508979	95.959531
42855	彼得沃夫岡	1	508980	95.959720
42856	彼得傑克森	1	508981	95.959909
42857	彼得奧圖	1	508982	95.960098
42858	彼端	1	508983	95.960287
42859	忝然	1	508984	95.960476
42860	忠奸	1	508985	95.960665
42861	忠孝節義	1	508986	95.960854
42862	忠孝醫院	1	508987	95.961043
42863	忠狗	1	508988	95.961232
42864	忠直	1	508989	95.961421
42865	忠信	1	508990	95.961610
42866	忠烈祠	1	508991	95.961799
42867	忠義國小	1	508992	95.961988
42868	忠魂	1	508993	95.962177
42869	忽忽如狂	1	508994	95.962366
42870	念叨	1	508995	95.962555
42871	念白	1	508996	95.962744
42872	念經	1	508997	95.962933
42873	忿忿	1	508998	95.963122
42874	忿忿不平	1	508999	95.963311
42875	忿恨	1	509000	95.963500
42876	忿然	1	509001	95.963689
42877	怔忡	1	509002	95.963878
42878	怯怯	1	509003	95.964067
42879	怯怯地	1	509004	95.964256
42880	怵目驚心	1	509005	95.964445
42881	怪人	1	509006	95.964634
42882	怪力亂神	1	509007	95.964823
42883	怪車	1	509008	95.965012
42884	怪味	1	509009	95.965201
42885	怪怪	1	509010	95.965390
42886	怪屋疑雲	1	509011	95.965579
42887	怪現象	1	509012	95.965768
42888	怪魚	1	509013	95.965957
42889	怪罪	1	509014	95.966146
42890	怪樣子	1	509015	95.966335
42891	怪談	1	509016	95.966524
42892	怪聲	1	509017	95.966713
42893	怪獸片	1	509018	95.966902
42894	怕死	1	509019	95.967091
42895	怕冷	1	509020	95.967280
42896	怕鬼	1	509021	95.967469
42897	怕麻煩	1	509022	95.967658
42898	怕熱	1	509023	95.967847
42899	怡紅院	1	509024	95.968036
42900	怡情	1	509025	95.968225
42901	怡富投信	1	509026	95.968414
42902	怡富馬來西亞信託基金	1	509027	95.968603
42903	怡然自樂	1	509028	95.968792
42904	性子急	1	509029	95.968981
42905	性幻想	1	509030	95.969170
42906	性心理障礙	1	509031	95.969359
42907	性心理學	1	509032	95.969548
42908	性文明	1	509033	95.969737
42909	性本能	1	509034	95.969926
42910	性犯罪	1	509035	95.970115
42911	性用藥	1	509036	95.970304
42912	性交易	1	509037	95.970493
42913	性伙伴	1	509038	95.970682
42914	性安全教育	1	509039	95.970871
42915	性早熟	1	509040	95.971060
42916	性別倒錯	1	509041	95.971249
42917	性別群體	1	509042	95.971438
42918	性別獨立王國	1	509043	95.971627
42919	性事	1	509044	95.971816
42920	性刺激	1	509045	95.972005
42921	性法制	1	509046	95.972194
42922	性狀圖	1	509047	95.972383
42923	性病防治	1	509048	95.972572
42924	性病患	1	509049	95.972761
42925	性追緝令	1	509050	95.972950
42926	性問題	1	509051	95.973139
42927	性敏感	1	509052	95.973328
42928	性欲	1	509053	95.973517
42929	性習慣	1	509054	95.973706
42930	性惡說	1	509055	95.973895
42931	性發育	1	509056	95.974084
42932	性發育學	1	509057	95.974273
42933	性傳染	1	509058	95.974462
42934	性傳播	1	509059	95.974651
42935	性感小貓	1	509060	95.974840
42936	性感帶	1	509061	95.975029
42937	性愛大全	1	509062	95.975218
42938	性愛情漢堡飽	1	509063	95.975407
42939	性愛撫	1	509064	95.975596
42940	性道德	1	509065	95.975785
42941	性趣青春族	1	509066	95.975974
42942	性濫交	1	509067	95.976163
42943	性謊言一場遊戲	1	509068	95.976352
42944	性醜聞	1	509069	95.976541
42945	性醫學	1	509070	95.976730
42946	性饑渴	1	509071	95.976919
42947	或有	1	509072	95.977108
42948	或缺	1	509073	95.977297
42949	房中之術	1	509074	95.977486
42950	房中之歌	1	509075	95.977675
42951	房地	1	509076	95.977864
42952	房地產公司	1	509077	95.978053
42953	房地產法	1	509078	95.978242
42954	房車賽	1	509079	95.978431
42955	房屋持有稅	1	509080	95.978620
42956	房產商	1	509081	95.978809
42957	房產稅	1	509082	95.978998
42958	房頂	1	509083	95.979187
42959	房號	1	509084	95.979376
42960	所及	1	509085	95.979565
42961	所向披靡	1	509086	95.979754
42962	所向無敵	1	509087	95.979943
42963	所在多有	1	509088	95.980132
42964	所多瑪和蛾摩拉城	1	509089	95.980321
42965	所有者	1	509090	95.980510
42966	所有權人	1	509091	95.980699
42967	所見所聞	1	509092	95.980888
42968	所言	1	509093	95.981077
42969	所剩無幾	1	509094	95.981266
42970	所嫁非人	1	509095	95.981455
42971	所餘	1	509096	95.981644
42972	所獲	1	509097	95.981833
42973	承包商	1	509098	95.982022
42974	承包費	1	509099	95.982211
42975	承先啟後	1	509100	95.982400
42976	承租戶	1	509101	95.982589
42977	承租地	1	509102	95.982778
42978	承做	1	509103	95.982967
42979	承製	1	509104	95.983156
42980	承德	1	509105	95.983345
42981	承銷價	1	509106	95.983534
42982	承諾書	1	509107	95.983723
42983	承辦者	1	509108	95.983912
42984	承應戲	1	509109	95.984101
42985	承歡	1	509110	95.984290
42986	拉丁文化	1	509111	95.984479
42987	拉丁風情	1	509112	95.984668
42988	拉丁區	1	509113	95.984857
42989	拉丁話	1	509114	95.985046
42990	拉下臉	1	509115	95.985235
42991	拉大鋸	1	509116	95.985424
42992	拉巴馬大學	1	509117	95.985613
42993	拉母齊‧阿米德‧尤塞夫	1	509118	95.985802
42994	拉甲斯坦省	1	509119	95.985991
42995	拉皮	1	509120	95.986180
42996	拉回	1	509121	95.986369
42997	拉住	1	509122	95.986558
42998	拉姆塞斯	1	509123	95.986747
42999	拉姆齊‧阿米德‧尤塞夫	1	509124	95.986936
43000	拉金	1	509125	95.987125
43001	拉客	1	509126	95.987314
43002	拉屎	1	509127	95.987503
43003	拉柄	1	509128	95.987692
43004	拉約斯美拉	1	509129	95.987881
43005	拉胚	1	509130	95.988070
43006	拉庫納	1	509131	95.988259
43007	拉桑加尼	1	509132	95.988448
43008	拉格修	1	509133	95.988637
43009	拉起	1	509134	95.988826
43010	拉斐爾	1	509135	95.989015
43011	拉普人	1	509136	95.989204
43012	拉菲葉特	1	509137	95.989393
43013	拉達克	1	509138	95.989582
43014	拉滿弓	1	509139	95.989771
43015	拉瑪王	1	509140	95.989960
43016	拉齊	1	509141	95.990149
43017	拉鋸	1	509142	95.990338
43018	拉環	1	509143	95.990527
43019	拉薩市	1	509144	95.990716
43020	拌水巧克力	1	509145	95.990905
43021	拌合	1	509146	95.991094
43022	拌嘴	1	509147	95.991283
43023	抿嘴	1	509148	95.991472
43024	拂拭	1	509149	95.991661
43025	拂面	1	509150	95.991850
43026	拂逆	1	509151	95.992039
43027	拂掠	1	509152	95.992228
43028	抹片	1	509153	95.992417
43029	抹去	1	509154	95.992606
43030	抹地	1	509155	95.992795
43031	抹拭	1	509156	95.992984
43032	抹淨	1	509157	95.993173
43033	抹塗	1	509158	95.993362
43034	抹煞	1	509159	95.993551
43035	拒人千里	1	509160	95.993740
43036	拒付期	1	509161	95.993929
43037	拒打	1	509162	95.994118
43038	拒斥	1	509163	95.994307
43039	拒用	1	509164	95.994496
43040	拒吸	1	509165	95.994685
43041	拒服	1	509166	95.994874
43042	拒毒	1	509167	95.995063
43043	拒發	1	509168	95.995252
43044	拒菸	1	509169	95.995441
43045	拒診	1	509170	95.995630
43046	拒檢	1	509171	95.995819
43047	招出	1	509172	95.996008
43048	招生期	1	509173	95.996197
43049	招生簡章	1	509174	95.996386
43050	招待所	1	509175	95.996575
43051	招笑	1	509176	95.996764
43052	招財進寶	1	509177	95.996953
43053	招商	1	509178	95.997142
43054	招商會	1	509179	95.997331
43055	招喚	1	509180	95.997520
43056	招牌字	1	509181	95.997709
43057	招牌飯	1	509182	95.997898
43058	招開	1	509183	95.998087
43059	招聘	1	509184	95.998276
43060	招領	1	509185	95.998465
43061	招魂	1	509186	95.998654
43062	招誰惹誰	1	509187	95.998843
43063	披征袍	1	509188	95.999032
43064	披風	1	509189	95.999221
43065	披荊斬棘	1	509190	95.999410
43066	披針狀	1	509191	95.999599
43067	披掛上陣	1	509192	95.999788
43068	披瀉	1	509193	95.999977
43069	拓地	1	509194	96.000166
43070	拓荒精神	1	509195	96.000355
43071	拓跋氏	1	509196	96.000544
43072	拓新	1	509197	96.000733
43073	拓碑	1	509198	96.000922
43074	拓銷	1	509199	96.001111
43075	拔牙率	1	509200	96.001300
43076	拔河賽	1	509201	96.001489
43077	拔苦	1	509202	96.001678
43078	拔草	1	509203	96.001867
43079	拔箭頭	1	509204	96.002056
43080	拔頭籌	1	509205	96.002245
43081	拋出	1	509206	96.002434
43082	拋錨	1	509207	96.002623
43083	拋擲	1	509208	96.002812
43084	拋擺	1	509209	96.003001
43085	拋離	1	509210	96.003190
43086	拈香	1	509211	96.003379
43087	拈起	1	509212	96.003568
43088	抽水	1	509213	96.003757
43089	抽水馬桶	1	509214	96.003946
43090	抽水機	1	509215	96.004135
43091	抽用	1	509216	96.004324
43092	抽考	1	509217	96.004513
43093	抽血	1	509218	96.004702
43094	抽吸器	1	509219	96.004891
43095	抽走	1	509220	96.005080
43096	抽長	1	509221	96.005269
43097	抽香菸	1	509222	96.005458
43098	抽氣	1	509223	96.005647
43099	抽脂術	1	509224	96.005836
43100	抽排風	1	509225	96.006025
43101	抽測	1	509226	96.006214
43102	抽痛	1	509227	96.006403
43103	抽象化	1	509228	96.006592
43104	抽象美	1	509229	96.006781
43105	抽象畫家	1	509230	96.006970
43106	抽象語彙	1	509231	96.007159
43107	抽象藝術	1	509232	96.007348
43108	抽痰	1	509233	96.007537
43109	抽獎券	1	509234	96.007726
43110	抽獎活動	1	509235	96.007915
43111	押回	1	509236	96.008104
43112	押住	1	509237	96.008293
43113	押金	1	509238	96.008482
43114	押金制	1	509239	96.008671
43115	押瓶制	1	509240	96.008860
43116	拐到	1	509241	96.009049
43117	拐跑	1	509242	96.009238
43118	拐騙	1	509243	96.009427
43119	拙手	1	509244	96.009616
43120	拙劣	1	509245	96.009805
43121	拙澀	1	509246	96.009994
43122	拇指山	1	509247	96.010183
43123	拇指姑娘	1	509248	96.010372
43124	拍片者	1	509249	96.010561
43125	拍片量	1	509250	96.010750
43126	拍皮球	1	509251	96.010939
43127	拍好	1	509252	96.011128
43128	拍胸脯	1	509253	96.011317
43129	拍動	1	509254	96.011506
43130	拍婚照	1	509255	96.011695
43131	拍球	1	509256	96.011884
43132	拍掌	1	509257	96.012073
43133	拍電影	1	509258	96.012262
43134	拍製	1	509259	96.012451
43135	拍賣市場	1	509260	96.012640
43136	拍賣行	1	509261	96.012829
43137	拍賣場	1	509262	96.013018
43138	拍擊	1	509263	96.013207
43139	拍擊聲	1	509264	96.013396
43140	抵充	1	509265	96.013585
43141	抵扣	1	509266	96.013774
43142	抵死不從	1	509267	96.013963
43143	抵定	1	509268	96.014152
43144	抵押權	1	509269	96.014341
43145	抵家	1	509270	96.014530
43146	抵減	1	509271	96.014719
43147	抵稅	1	509272	96.014908
43148	抵稅額	1	509273	96.015097
43149	抵債	1	509274	96.015286
43150	拚死	1	509275	96.015475
43151	拚死命	1	509276	96.015664
43152	拚死活	1	509277	96.015853
43153	拚鬥	1	509278	96.016042
43154	拚湊	1	509279	96.016231
43155	抱不平	1	509280	96.016420
43156	抱回	1	509281	96.016609
43157	抱有	1	509282	96.016798
43158	抱屈	1	509283	96.016987
43159	抱屈忍辱	1	509284	96.017176
43160	抱病	1	509285	96.017365
43161	抱起	1	509286	96.017554
43162	抱緊	1	509287	96.017743
43163	拘束	1	509288	96.017932
43164	拘限	1	509289	96.018121
43165	拘捕	1	509290	96.018310
43166	拘留	1	509291	96.018499
43167	拘執	1	509292	96.018688
43168	拘提	1	509293	96.018877
43169	拘禁營	1	509294	96.019066
43170	拘縛	1	509295	96.019255
43171	拖吊	1	509296	96.019444
43172	拖吊索	1	509297	96.019633
43173	拖曳	1	509298	96.019822
43174	拖曳傘	1	509299	96.020011
43175	拖曳機	1	509300	96.020200
43176	拖曳臂	1	509301	96.020389
43177	拖把	1	509302	96.020578
43178	拖到	1	509303	96.020767
43179	拖拉	1	509304	96.020956
43180	拖拉車	1	509305	96.021145
43181	拖泥帶水	1	509306	96.021334
43182	拖長	1	509307	96.021523
43183	拖索	1	509308	96.021712
43184	拖起來	1	509309	96.021901
43185	拖船	1	509310	96.022090
43186	拖釣馬達	1	509311	96.022279
43187	拖撞	1	509312	96.022468
43188	拆字	1	509313	96.022657
43189	拆招	1	509314	96.022846
43190	拆款	1	509315	96.023035
43191	拆遷	1	509316	96.023224
43192	抬大槓	1	509317	96.023413
43193	抬水	1	509318	96.023602
43194	抬出	1	509319	96.023791
43195	抬腿	1	509320	96.023980
43196	抬頭式儀錶	1	509321	96.024169
43197	抬頭式碼錶	1	509322	96.024358
43198	抬轎人	1	509323	96.024547
43199	放大器	1	509324	96.024736
43200	放水燈	1	509325	96.024925
43201	放火	1	509326	96.025114
43202	放牛吃草	1	509327	96.025303
43203	放空	1	509328	96.025492
43204	放春假	1	509329	96.025681
43205	放映廳	1	509330	96.025870
